DateTime,Power(kW)
12/20/2015 20:45,83.687751
12/20/2015 21:00,117.469553
12/20/2015 21:15,93.748563
12/20/2015 21:30,107.732623
12/20/2015 21:45,103.835062
12/20/2015 22:00,99.398039
12/20/2015 22:15,108.633851
12/20/2015 22:30,105.312449
12/20/2015 22:45,94.814755
12/20/2015 23:00,110.365945
12/20/2015 23:15,91.448403
12/20/2015 23:30,70.47155
12/20/2015 23:45,97.949475
12/21/2015 0:00,95.348573
12/21/2015 0:15,92.933892
12/21/2015 0:30,98.255711
12/21/2015 0:45,94.645706
12/21/2015 1:00,74.869763
12/21/2015 1:15,74.94598
12/21/2015 1:30,81.473789
12/21/2015 1:45,89.610232
12/21/2015 2:00,69.59418
12/21/2015 2:15,69.808725
12/21/2015 2:30,89.153496
12/21/2015 2:45,86.624033
12/21/2015 3:00,75.406505
12/21/2015 3:15,96.451251
12/21/2015 3:30,76.024088
12/21/2015 3:45,102.056181
12/21/2015 4:00,87.141491
12/21/2015 4:15,67.181285
12/21/2015 4:30,68.137383
12/21/2015 4:45,82.061956
12/21/2015 5:00,76.602721
12/21/2015 5:15,87.53182
12/21/2015 5:30,75.678893
12/21/2015 5:45,43.559202
12/21/2015 6:00,81.767561
12/21/2015 6:15,87.652056
12/21/2015 6:30,50.443238
12/21/2015 6:45,85.112339
12/21/2015 7:00,75.861693
12/21/2015 7:15,95.651872
12/21/2015 7:30,72.224523
12/21/2015 7:45,66.120886
12/21/2015 8:00,60.294831
12/21/2015 8:15,96.479226
12/21/2015 8:30,92.344332
12/21/2015 8:45,88.209438
12/21/2015 9:00,101.168287
12/21/2015 9:15,114.127136
12/21/2015 9:30,144.169727
12/21/2015 9:45,153.695136
12/21/2015 10:00,144.616011
12/21/2015 10:15,117.471979
12/21/2015 10:30,149.773382
12/21/2015 10:45,138.233609
12/21/2015 11:00,132.484659
12/21/2015 11:15,126.73571
12/21/2015 11:30,120.98676
12/21/2015 11:45,115.237811
12/21/2015 12:00,109.488861
12/21/2015 12:15,103.739912
12/21/2015 12:30,108.010325
12/21/2015 12:45,104.517133
12/21/2015 13:00,101.125062
12/21/2015 13:15,97.174262
12/21/2015 13:30,82.238702
12/21/2015 13:45,75.970195
12/21/2015 14:00,109.462513
12/21/2015 14:15,104.414077
12/21/2015 14:30,117.174512
12/21/2015 14:45,106.72138
12/21/2015 15:00,113.858162
12/21/2015 15:15,129.533662
12/21/2015 15:30,121.539417
12/21/2015 15:45,126.579784
12/21/2015 16:00,114.373656
12/21/2015 16:15,121.069783
12/21/2015 16:30,114.275503
12/21/2015 16:45,117.873919
12/21/2015 17:00,101.178516
12/21/2015 17:15,114.709065
12/21/2015 17:30,90.523072
12/21/2015 17:45,90.473369
12/21/2015 18:00,92.534362
12/21/2015 18:15,80.151747
12/21/2015 18:30,114.17007
12/21/2015 18:45,93.116436
12/21/2015 19:00,119.310426
12/21/2015 19:15,120.363069
12/21/2015 19:30,90.469552
12/21/2015 19:45,105.553222
12/21/2015 20:00,120.636892
12/21/2015 20:15,105.55386
12/21/2015 20:30,113.858277
12/21/2015 20:45,99.418733
12/21/2015 21:00,98.901533
12/21/2015 21:15,92.856821
12/21/2015 21:30,81.170907
12/21/2015 21:45,107.740656
12/21/2015 22:00,116.539494
12/21/2015 22:15,118.562153
12/21/2015 22:30,108.315958
12/21/2015 22:45,91.244161
12/21/2015 23:00,122.741216
12/21/2015 23:15,98.639322
12/21/2015 23:30,89.072113
12/21/2015 23:45,96.85569
12/22/2015 0:00,96.952945
12/22/2015 0:15,98.125213
12/22/2015 0:30,103.083957
12/22/2015 0:45,88.212878
12/22/2015 1:00,107.221063
12/22/2015 1:15,104.60054
12/22/2015 1:30,105.713159
12/22/2015 1:45,94.193249
12/22/2015 2:00,92.922056
12/22/2015 2:15,97.095086
12/22/2015 2:30,84.735494
12/22/2015 2:45,78.425429
12/22/2015 3:00,79.2372
12/22/2015 3:15,97.891738
12/22/2015 3:30,71.180268
12/22/2015 3:45,74.00737
12/22/2015 4:00,87.989591
12/22/2015 4:15,74.362148
12/22/2015 4:30,75.033702
12/22/2015 4:45,73.377059
12/22/2015 5:00,86.756457
12/22/2015 5:15,91.404266
12/22/2015 5:30,83.782493
12/22/2015 5:45,71.361779
12/22/2015 6:00,82.853097
12/22/2015 6:15,101.720408
12/22/2015 6:30,99.376504
12/22/2015 6:45,109.25771
12/22/2015 7:00,94.023932
12/22/2015 7:15,119.377377
12/22/2015 7:30,123.509564
12/22/2015 7:45,114.451312
12/22/2015 8:00,87.190403
12/22/2015 8:15,77.193341
12/22/2015 8:30,104.689095
12/22/2015 8:45,113.859292
12/22/2015 9:00,132.109907
12/22/2015 9:15,135.831463
12/22/2015 9:30,145.089517
12/22/2015 9:45,147.964425
12/22/2015 10:00,141.579468
12/22/2015 10:15,143.248018
12/22/2015 10:30,150.450558
12/22/2015 10:45,142.607863
12/22/2015 11:00,139.613056
12/22/2015 11:15,132.212943
12/22/2015 11:30,110.500769
12/22/2015 11:45,101.346081
12/22/2015 12:00,95.893449
12/22/2015 12:15,94.515065
12/22/2015 12:30,89.301165
12/22/2015 12:45,90.011218
12/22/2015 13:00,90.229158
12/22/2015 13:15,89.774195
12/22/2015 13:30,91.101775
12/22/2015 13:45,93.423117
12/22/2015 14:00,81.224845
12/22/2015 14:15,106.424177
12/22/2015 14:30,105.806142
12/22/2015 14:45,104.698991
12/22/2015 15:00,102.261553
12/22/2015 15:15,103.47885
12/22/2015 15:30,108.281292
12/22/2015 15:45,107.216854
12/22/2015 16:00,111.860764
12/22/2015 16:15,104.452746
12/22/2015 16:30,99.529353
12/22/2015 16:45,79.67518
12/22/2015 17:00,82.089517
12/22/2015 17:15,73.347488
12/22/2015 17:30,82.148854
12/22/2015 17:45,76.809559
12/22/2015 18:00,84.578264
12/22/2015 18:15,89.566918
12/22/2015 18:30,100.134134
12/22/2015 18:45,85.610225
12/22/2015 19:00,103.278043
12/22/2015 19:15,107.20368
12/22/2015 19:30,101.646419
12/22/2015 19:45,86.209086
12/22/2015 20:00,102.514093
12/22/2015 20:15,75.317092
12/22/2015 20:30,81.183722
12/22/2015 20:45,81.567969
12/22/2015 21:00,94.802301
12/22/2015 21:15,94.480146
12/22/2015 21:30,96.73565
12/22/2015 21:45,96.104283
12/22/2015 22:00,92.355645
12/22/2015 22:15,92.807107
12/22/2015 22:30,84.246607
12/22/2015 22:45,87.926393
12/22/2015 23:00,86.200281
12/22/2015 23:15,86.256634
12/22/2015 23:30,84.394353
12/22/2015 23:45,84.41114
12/23/2015 0:00,74.057748
12/23/2015 0:15,81.490846
12/23/2015 0:30,73.445833
12/23/2015 0:45,69.38631
12/23/2015 1:00,68.427614
12/23/2015 1:15,78.567833
12/23/2015 1:30,62.027645
12/23/2015 1:45,74.360185
12/23/2015 2:00,71.301551
12/23/2015 2:15,78.7889
12/23/2015 2:30,63.550938
12/23/2015 2:45,73.317891
12/23/2015 3:00,56.341601
12/23/2015 3:15,72.828877
12/23/2015 3:30,71.527043
12/23/2015 3:45,85.174202
12/23/2015 4:00,67.117751
12/23/2015 4:15,77.419961
12/23/2015 4:30,61.431826
12/23/2015 4:45,64.347038
12/23/2015 5:00,55.877001
12/23/2015 5:15,71.032667
12/23/2015 5:30,54.950717
12/23/2015 5:45,66.745572
12/23/2015 6:00,79.487206
12/23/2015 6:15,76.949496
12/23/2015 6:30,55.428266
12/23/2015 6:45,60.330656
12/23/2015 7:00,59.262422
12/23/2015 7:15,51.548614
12/23/2015 7:30,58.767955
12/23/2015 7:45,62.655641
12/23/2015 8:00,66.543328
12/23/2015 8:15,70.431014
12/23/2015 8:30,74.3187
12/23/2015 8:45,78.206386
12/23/2015 9:00,82.094072
12/23/2015 9:15,85.981759
12/23/2015 9:30,104.789954
12/23/2015 9:45,116.580689
12/23/2015 10:00,109.307095
12/23/2015 10:15,114.109627
12/23/2015 10:30,117.072306
12/23/2015 10:45,96.979177
12/23/2015 11:00,92.981348
12/23/2015 11:15,93.596205
12/23/2015 11:30,95.82907
12/23/2015 11:45,91.421953
12/23/2015 12:00,92.511121
12/23/2015 12:15,86.855635
12/23/2015 12:30,85.487509
12/23/2015 12:45,84.391937
12/23/2015 13:00,84.013569
12/23/2015 13:15,83.388101
12/23/2015 13:30,85.169672
12/23/2015 13:45,87.176731
12/23/2015 14:00,91.359227
12/23/2015 14:15,83.598535
12/23/2015 14:30,92.977771
12/23/2015 14:45,94.924926
12/23/2015 15:00,95.860237
12/23/2015 15:15,95.170729
12/23/2015 15:30,83.943926
12/23/2015 15:45,89.224246
12/23/2015 16:00,101.6618
12/23/2015 16:15,91.679043
12/23/2015 16:30,94.254556
12/23/2015 16:45,88.96113
12/23/2015 17:00,77.221924
12/23/2015 17:15,84.793208
12/23/2015 17:30,83.726769
12/23/2015 17:45,84.596776
12/23/2015 18:00,75.340202
12/23/2015 18:15,81.647277
12/23/2015 18:30,92.26611
12/23/2015 18:45,90.813385
12/23/2015 19:00,88.325016
12/23/2015 19:15,90.811904
12/23/2015 19:30,84.739977
12/23/2015 19:45,83.759857
12/23/2015 20:00,81.499974
12/23/2015 20:15,64.820221
12/23/2015 20:30,61.797427
12/23/2015 20:45,80.245352
12/23/2015 21:00,77.087423
12/23/2015 21:15,81.158904
12/23/2015 21:30,83.073278
12/23/2015 21:45,78.672385
12/23/2015 22:00,73.068957
12/23/2015 22:15,62.785321
12/23/2015 22:30,73.285148
12/23/2015 22:45,86.867243
12/23/2015 23:00,87.941869
12/23/2015 23:15,78.75829
12/23/2015 23:30,85.742925
12/23/2015 23:45,79.247488
12/24/2015 0:00,74.7306
12/24/2015 0:15,80.587045
12/24/2015 0:30,71.905561
12/24/2015 0:45,66.420245
12/24/2015 1:00,74.044464
12/24/2015 1:15,63.267755
12/24/2015 1:30,71.912633
12/24/2015 1:45,64.053288
12/24/2015 2:00,54.138519
12/24/2015 2:15,72.292194
12/24/2015 2:30,61.156725
12/24/2015 2:45,70.883772
12/24/2015 3:00,72.044528
12/24/2015 3:15,61.293126
12/24/2015 3:30,67.147059
12/24/2015 3:45,61.848247
12/24/2015 4:00,69.089078
12/24/2015 4:15,70.056142
12/24/2015 4:30,69.084612
12/24/2015 4:45,65.459728
12/24/2015 5:00,61.066801
12/24/2015 5:15,65.418636
12/24/2015 5:30,58.947452
12/24/2015 5:45,64.703244
12/24/2015 6:00,64.563049
12/24/2015 6:15,66.982192
12/24/2015 6:30,66.389768
12/24/2015 6:45,37.293898
12/24/2015 7:00,46.443256
12/24/2015 7:15,55.592614
12/24/2015 7:30,59.790848
12/24/2015 7:45,64.572796
12/24/2015 8:00,66.793065
12/24/2015 8:15,69.134206
12/24/2015 8:30,71.669853
