DateTime,Power(kW)
19-Dec-2015 09:15:00,67.293274
19-Dec-2015 09:30:00,75.871624
19-Dec-2015 09:45:00,78.340646
19-Dec-2015 10:00:00,53.757148
19-Dec-2015 10:15:00,73.952262
19-Dec-2015 10:30:00,64.222334
19-Dec-2015 10:45:00,89.529104
19-Dec-2015 11:00:00,81.715565
19-Dec-2015 11:15:00,69.141936
19-Dec-2015 11:30:00,56.568307
19-Dec-2015 11:45:00,82.507138
19-Dec-2015 12:00:00,56.655414
19-Dec-2015 12:15:00,68.335051
19-Dec-2015 12:30:00,80.188934
19-Dec-2015 12:45:00,86.087395
19-Dec-2015 13:00:00,84.113888
19-Dec-2015 13:15:00,98.819218
19-Dec-2015 13:30:00,79.417583
19-Dec-2015 13:45:00,106.128972
19-Dec-2015 14:00:00,89.376907
19-Dec-2015 14:15:00,76.047282
19-Dec-2015 14:30:00,69.028556
19-Dec-2015 14:45:00,84.423818
19-Dec-2015 15:00:00,99.964878
19-Dec-2015 15:15:00,89.684759
19-Dec-2015 15:30:00,90.999158
19-Dec-2015 15:45:00,104.782206
19-Dec-2015 16:00:00,96.796333
19-Dec-2015 16:15:00,114.239688
19-Dec-2015 16:30:00,96.470229
19-Dec-2015 16:45:00,104.061185
19-Dec-2015 17:00:00,102.134864
19-Dec-2015 17:15:00,99.849434
19-Dec-2015 17:30:00,101.488774
19-Dec-2015 17:45:00,78.756537
19-Dec-2015 18:00:00,85.101048
19-Dec-2015 18:15:00,127.588489
19-Dec-2015 18:30:00,134.758903
19-Dec-2015 18:45:00,127.036257
19-Dec-2015 19:00:00,107.667129
19-Dec-2015 19:15:00,83.442826
19-Dec-2015 19:30:00,107.214619
19-Dec-2015 19:45:00,107.860787
19-Dec-2015 20:00:00,108.506955
19-Dec-2015 20:15:00,109.153123
19-Dec-2015 20:30:00,109.799291
19-Dec-2015 20:45:00,110.445459
19-Dec-2015 21:00:00,111.091628
19-Dec-2015 21:15:00,101.411577
19-Dec-2015 21:30:00,94.720132
19-Dec-2015 21:45:00,79.458025
19-Dec-2015 22:00:00,80.667625
19-Dec-2015 22:15:00,86.277928
19-Dec-2015 22:30:00,92.624245
19-Dec-2015 22:45:00,95.524801
19-Dec-2015 23:00:00,89.263532
19-Dec-2015 23:15:00,119.345240
19-Dec-2015 23:30:00,92.656443
19-Dec-2015 23:45:00,126.840661
20-Dec-2015 00:00:00,96.137287
20-Dec-2015 00:15:00,102.124015
20-Dec-2015 00:30:00,100.685321
20-Dec-2015 00:45:00,104.790821
20-Dec-2015 01:00:00,92.970358
20-Dec-2015 01:15:00,81.380368
20-Dec-2015 01:30:00,96.774885
20-Dec-2015 01:45:00,93.386048
