Date Time,Active Power
04-06-2016 02:30,36.967497
04-06-2016 02:45,37.897792
04-06-2016 03:00,46.263453
04-06-2016 03:15,37.170639
04-06-2016 03:30,36.515074
04-06-2016 03:45,35.585277
04-06-2016 04:00,41.461276
04-06-2016 04:15,42.489894
04-06-2016 04:30,39.637517
04-06-2016 04:45,36.78514
04-06-2016 05:00,37.784735
04-06-2016 05:15,37.76411
04-06-2016 05:30,41.495299
04-06-2016 05:45,42.115679
04-06-2016 06:00,36.278268
04-06-2016 06:15,35.359602
04-06-2016 06:30,38.472154
04-06-2016 06:45,43.868373
04-06-2016 07:00,37.306691
04-06-2016 07:15,35.611616
04-06-2016 07:30,35.575724
04-06-2016 07:45,35.223709
04-06-2016 08:00,52.457203
04-06-2016 08:15,49.168882
04-06-2016 08:30,54.307888
04-06-2016 08:45,69.985837
04-06-2016 09:00,89.528227
04-06-2016 09:15,122.83477
04-06-2016 09:30,132.636267
04-06-2016 09:45,145.719352
04-06-2016 10:00,158.802438
04-06-2016 10:15,171.885524
04-06-2016 10:30,184.968609
04-06-2016 10:45,197.410736
04-06-2016 11:00,195.298969
04-06-2016 11:15,193.398457
04-06-2016 11:30,202.98363
04-06-2016 11:45,231.875702
04-06-2016 12:00,223.533522
04-06-2016 12:15,223.141312
04-06-2016 12:30,220.521587
04-06-2016 12:45,223.90799
04-06-2016 13:00,238.678083
04-06-2016 13:15,227.593449
04-06-2016 13:30,221.71756
04-06-2016 13:45,199.457195
04-06-2016 14:00,201.501961
04-06-2016 14:15,200.843971
04-06-2016 14:30,203.810693
04-06-2016 14:45,200.612964
04-06-2016 15:00,199.122086
04-06-2016 15:15,197.692276
04-06-2016 15:30,193.659582
04-06-2016 15:45,197.817036
04-06-2016 16:00,182.4047
04-06-2016 16:15,170.876421
04-06-2016 16:30,155.954066
04-06-2016 16:45,136.410687
04-06-2016 17:00,114.731696
04-06-2016 17:15,86.231099
04-06-2016 17:30,80.93367
04-06-2016 17:45,73.577719
04-06-2016 18:00,75.629769
04-06-2016 18:15,79.506077
04-06-2016 18:30,74.456903
04-06-2016 18:45,72.048883
04-06-2016 19:00,70.028322
04-06-2016 19:15,67.713776
04-06-2016 19:30,76.776386
04-06-2016 19:45,58.668605
04-06-2016 20:00,56.036687
04-06-2016 20:15,58.346658
04-06-2016 20:30,56.439079
04-06-2016 20:45,61.289607
04-06-2016 21:00,57.490071
04-06-2016 21:15,47.548945
04-06-2016 21:30,44.697601
04-06-2016 21:45,47.124632
04-06-2016 22:00,50.057695
04-06-2016 22:15,43.521146
04-06-2016 22:30,42.965332
04-06-2016 22:45,41.536196
04-06-2016 23:00,39.05942
04-06-2016 23:15,45.466184
04-06-2016 23:30,35.856268
04-06-2016 23:45,36.130407
04-07-2016 00:00,36.404546
04-07-2016 00:15,36.698818
04-07-2016 00:30,43.151042
04-07-2016 00:45,37.946913
04-07-2016 01:00,37.532352
04-07-2016 01:15,35.085586
04-07-2016 01:30,37.108555
04-07-2016 01:45,40.152929
04-07-2016 02:00,40.22479
04-07-2016 02:15,34.949201
04-07-2016 02:30,37.276197
04-07-2016 02:45,36.317497
04-07-2016 03:00,45.771662
04-07-2016 03:15,37.139227
04-07-2016 03:30,36.343814
04-07-2016 03:45,37.513464
04-07-2016 04:00,34.536086
04-07-2016 04:15,48.863646
04-07-2016 04:30,35.585905
04-07-2016 04:45,36.806696
04-07-2016 05:00,35.804819
04-07-2016 05:15,37.237901
04-07-2016 05:30,46.222522
04-07-2016 05:45,38.672236
04-07-2016 06:00,35.793896
04-07-2016 06:15,36.470192
04-07-2016 06:30,35.912316
04-07-2016 06:45,48.48376
04-07-2016 07:00,33.233669
04-07-2016 07:15,37.379884
04-07-2016 07:30,36.847017
04-07-2016 07:45,38.442384
04-07-2016 08:00,52.378024
04-07-2016 08:15,55.472762
04-07-2016 08:30,63.581558
04-07-2016 08:45,69.39034
04-07-2016 09:00,84.924014
04-07-2016 09:15,116.357046
04-07-2016 09:30,136.318412
04-07-2016 09:45,140.083435
04-07-2016 10:00,143.848459
04-07-2016 10:15,155.558275
04-07-2016 10:30,167.268091
04-07-2016 10:45,175.404505
04-07-2016 11:00,175.689492
04-07-2016 11:15,176.105407
04-07-2016 11:30,178.34633
04-07-2016 11:45,190.136647
04-07-2016 12:00,178.761433
04-07-2016 12:15,184.878257
04-07-2016 12:30,190.995081
04-07-2016 12:45,184.37689
04-07-2016 13:00,177.758699
04-07-2016 13:15,176.747423
04-07-2016 13:30,175.736148
04-07-2016 13:45,174.724872
04-07-2016 14:00,173.713596
04-07-2016 14:15,172.702321
04-07-2016 14:30,171.691045
04-07-2016 14:45,170.67977
04-07-2016 15:00,169.668494
04-07-2016 15:15,168.657219
04-07-2016 15:30,171.798829
04-07-2016 15:45,173.773179
04-07-2016 16:00,188.968154
04-07-2016 16:15,174.381536
04-07-2016 16:30,166.722359
04-07-2016 16:45,153.480829
04-07-2016 17:00,128.745897
04-07-2016 17:15,102.409319
04-07-2016 17:30,91.184804
04-07-2016 17:45,79.96029
04-07-2016 18:00,67.003875
04-07-2016 18:15,67.785509
04-07-2016 18:30,58.888687
04-07-2016 18:45,57.109398
04-07-2016 19:00,55.330108
04-07-2016 19:15,48.443292
04-07-2016 19:30,55.573778
04-07-2016 19:45,50.968978
04-07-2016 20:00,45.038993
04-07-2016 20:15,44.632246
04-07-2016 20:30,40.746049
04-07-2016 20:45,49.426055
04-07-2016 21:00,40.930627
04-07-2016 21:15,40.103612
04-07-2016 21:30,40.449748
04-07-2016 21:45,38.471305
04-07-2016 22:00,43.391176
04-07-2016 22:15,40.772506
04-07-2016 22:30,38.321278
04-07-2016 22:45,34.857616
04-07-2016 23:00,37.550587
04-07-2016 23:15,45.970111
04-07-2016 23:30,34.973668
04-07-2016 23:45,33.932171
04-08-2016 00:00,34.770887
04-08-2016 00:15,34.3482
04-08-2016 00:30,41.639162
04-08-2016 00:45,35.604206
04-08-2016 01:00,33.859971
04-08-2016 01:15,33.011363
04-08-2016 01:30,34.722834
04-08-2016 01:45,45.683973
04-08-2016 02:00,33.912935
04-08-2016 02:15,37.475187
04-08-2016 02:30,35.101137
04-08-2016 02:45,34.505758
04-08-2016 03:00,44.91856
04-08-2016 03:15,37.170294
04-08-2016 03:30,33.285987
04-08-2016 03:45,34.330375
04-08-2016 04:00,34.890849
04-08-2016 04:15,44.590275
04-08-2016 04:30,33.699028
04-08-2016 04:45,35.393086
04-08-2016 05:00,36.714847
04-08-2016 05:15,38.036608
04-08-2016 05:30,39.358369
04-08-2016 05:45,41.562104
04-08-2016 06:00,35.275002
04-08-2016 06:15,35.458716
04-08-2016 06:30,34.011151
04-08-2016 06:45,41.738935
04-08-2016 07:00,42.351833
04-08-2016 07:15,42.964731
04-08-2016 07:30,43.577629
04-08-2016 07:45,44.190527
04-08-2016 08:00,44.803424
04-08-2016 08:15,42.513178
04-08-2016 08:30,40.222932
04-08-2016 08:45,37.932686
04-08-2016 09:00,35.642439
04-08-2016 09:15,35.584887
04-08-2016 09:30,35.527334
04-08-2016 09:45,35.469781
04-08-2016 10:00,35.412229
04-08-2016 10:15,36.991941
04-08-2016 10:30,47.232992
04-08-2016 10:45,46.110036
04-08-2016 11:00,44.98708
04-08-2016 11:15,43.864125
04-08-2016 11:30,42.741169
04-08-2016 11:45,41.618213
04-08-2016 12:00,40.495257
04-08-2016 12:15,39.372301
04-08-2016 12:30,38.249345
04-08-2016 12:45,36.405428
04-08-2016 13:00,49.670343
04-08-2016 13:15,38.681418
04-08-2016 13:30,35.180824
04-08-2016 13:45,39.492719
04-08-2016 14:00,38.784546
04-08-2016 14:15,34.936464
04-08-2016 14:30,34.881465
04-08-2016 14:45,34.826467
04-08-2016 15:00,34.771469
04-08-2016 15:15,34.71647
04-08-2016 15:30,34.661472
04-08-2016 15:45,34.606474
04-08-2016 16:00,34.551475
04-08-2016 16:15,34.496477
04-08-2016 16:30,34.441479
04-08-2016 16:45,34.386481
04-08-2016 17:00,34.331482
04-08-2016 17:15,34.276484
04-08-2016 17:30,34.221486
04-08-2016 17:45,38.683177
04-08-2016 18:00,38.837718
04-08-2016 18:15,44.930655
04-08-2016 18:30,39.780944
04-08-2016 18:45,38.774699
04-08-2016 19:00,38.149163
04-08-2016 19:15,41.855129
04-08-2016 19:30,45.50978
04-08-2016 19:45,40.70283
04-08-2016 20:00,39.019056
04-08-2016 20:15,39.40126
04-08-2016 20:30,42.718216
04-08-2016 20:45,44.094886
04-08-2016 21:00,39.841698
04-08-2016 21:15,39.301851
04-08-2016 21:30,38.762004
04-08-2016 21:45,32.890497
04-08-2016 22:00,41.848911
04-08-2016 22:15,40.265167
04-08-2016 22:30,32.171028
04-08-2016 22:45,36.884529
04-08-2016 23:00,35.247185
04-08-2016 23:15,39.15658
04-08-2016 23:30,36.096799
04-08-2016 23:45,33.469058
04-09-2016 00:00,32.786076
04-09-2016 00:15,35.111035
04-09-2016 00:30,40.252652
04-09-2016 00:45,35.897192
04-09-2016 01:00,34.160222
04-09-2016 01:15,33.808446
04-09-2016 01:30,35.939883
04-09-2016 01:45,42.442611
04-09-2016 02:00,35.132671
04-09-2016 02:15,35.564491
04-09-2016 02:30,34.114228
04-09-2016 02:45,33.508978
04-09-2016 03:00,46.538618
04-09-2016 03:15,34.154121
04-09-2016 03:30,33.661734
04-09-2016 03:45,36.043083
04-09-2016 04:00,33.455464
04-09-2016 04:15,43.952818
04-09-2016 04:30,36.568756
04-09-2016 04:45,32.870594
04-09-2016 05:00,34.290757
04-09-2016 05:15,34.704038
04-09-2016 05:30,42.403841
04-09-2016 05:45,39.597283
04-09-2016 06:00,36.790725
04-09-2016 06:15,33.984166
04-09-2016 06:30,35.798517
04-09-2016 06:45,40.236191
04-09-2016 07:00,37.444471
04-09-2016 07:15,41.069496
04-09-2016 07:30,44.69452
04-09-2016 07:45,48.319544
04-09-2016 08:00,51.944568
04-09-2016 08:15,55.569592
04-09-2016 08:30,65.349061
04-09-2016 08:45,64.489873
04-09-2016 09:00,73.068808
04-09-2016 09:15,109.910172
04-09-2016 09:30,129.548957
04-09-2016 09:45,135.90182
04-09-2016 10:00,142.447553
04-09-2016 10:15,144.761603
04-09-2016 10:30,156.61368
04-09-2016 10:45,165.0469
04-09-2016 11:00,166.251264
04-09-2016 11:15,173.584734
04-09-2016 11:30,174.341147
04-09-2016 11:45,187.324297
04-09-2016 12:00,171.582772
04-09-2016 12:15,169.917511
04-09-2016 12:30,169.375279
04-09-2016 12:45,166.164607
04-09-2016 13:00,164.42384
04-09-2016 13:15,136.456688
04-09-2016 13:30,105.331149
04-09-2016 13:45,99.454438
04-09-2016 14:00,86.963537
